index,year,state,state_po,totalvotes,D_name,R_name,D_votes,R_votes,winner_votes,loser_votes,votes_to_flip,party_win,electoral_votes,total_electoral_votes,D_electoral,R_electoral,overall_winner,winner_state
507,2012,WEST VIRGINIA,WV,655924,"OBAMA, BARACK H.","ROMNEY, MITT",238269,417655,417655,238269,89694,R,5,538,332,206,D,False
508,2012,WISCONSIN,WI,3031951,"OBAMA, BARACK H.","ROMNEY, MITT",1620985,1410966,1620985,1410966,105010,D,10,538,332,206,D,True
509,2012,WYOMING,WY,240248,"OBAMA, BARACK H.","ROMNEY, MITT",69286,170962,170962,69286,50839,R,3,538,332,206,D,False
510,2016,ALABAMA,AL,2047802,"CLINTON, HILLARY","TRUMP, DONALD J.",729547,1318255,1318255,729547,294355,R,9,538,232,306,R,True
511,2016,ALASKA,AK,279841,"CLINTON, HILLARY","TRUMP, DONALD J.",116454,163387,163387,116454,23467,R,3,538,232,306,R,True
512,2016,ARIZONA,AZ,2413568,"CLINTON, HILLARY","TRUMP, DONALD J.",1161167,1252401,1252401,1161167,45618,R,11,538,232,306,R,True
513,2016,ARKANSAS,AR,1065366,"CLINTON, HILLARY","TRUMP, DONALD J.",380494,684872,684872,380494,152190,R,6,538,232,306,R,True
514,2016,CALIFORNIA,CA,13237598,"CLINTON, HILLARY","TRUMP, DONALD J.",8753788,4483810,8753788,4483810,2134990,D,55,538,232,306,R,False
515,2016,COLORADO,CO,2541354,"CLINTON, HILLARY","TRUMP, DONALD J.",1338870,1202484,1338870,1202484,68194,D,9,538,232,306,R,False
516,2016,CONNECTICUT,CT,1570787,"CLINTON, HILLARY","TRUMP, DONALD J.",897572,673215,897572,673215,112179,D,7,538,232,306,R,False
517,2016,DELAWARE,DE,420730,"CLINTON, HILLARY","TRUMP, DONALD J.",235603,185127,235603,185127,25239,D,3,538,232,306,R,False
518,2016,D.C.,DC,295553,"CLINTON, HILLARY","TRUMP, DONALD J.",282830,12723,282830,12723,135054,D,3,538,232,306,R,False
519,2016,FLORIDA,FL,9122861,"CLINTON, HILLARY","TRUMP, DONALD J.",4504975,4617886,4617886,4504975,56456,R,29,538,232,306,R,True
520,2016,GEORGIA,GA,3967067,"CLINTON, HILLARY","TRUMP, DONALD J.",1877963,2089104,2089104,1877963,105571,R,16,538,232,306,R,True
521,2016,HAWAII,HI,395738,"CLINTON, HILLARY","TRUMP, DONALD J.",266891,128847,266891,128847,69023,D,4,538,232,306,R,False
522,2016,IDAHO,ID,598820,"CLINTON, HILLARY","TRUMP, DONALD J.",189765,409055,409055,189765,109646,R,4,538,232,306,R,True
523,2016,ILLINOIS,IL,5236744,"CLINTON, HILLARY","TRUMP, DONALD J.",3090729,2146015,3090729,2146015,472358,D,20,538,232,306,R,False
524,2016,INDIANA,IN,2590412,"CLINTON, HILLARY","TRUMP, DONALD J.",1033126,1557286,1557286,1033126,262081,R,11,538,232,306,R,True
525,2016,IOWA,IA,1454652,"CLINTON, HILLARY","TRUMP, DONALD J.",653669,800983,800983,653669,73658,R,6,538,232,306,R,True
526,2016,KANSAS,KS,1098023,"CLINTON, HILLARY","TRUMP, DONALD J.",427005,671018,671018,427005,122007,R,6,538,232,306,R,True
527,2016,KENTUCKY,KY,1831825,"CLINTON, HILLARY","TRUMP, DONALD J.",628854,1202971,1202971,628854,287059,R,8,538,232,306,R,True
528,2016,LOUISIANA,LA,1958792,"CLINTON, HILLARY","TRUMP, DONALD J.",780154,1178638,1178638,780154,199243,R,8,538,232,306,R,True
529,2016,MAINE,ME,368711,"CLINTON, HILLARY","TRUMP, DONALD J.",213783,154928,213783,154928,29428,D,3,538,232,306,R,False
529,2016,ME-02,ME-02,324617,"CLINTON, HILLARY","TRUMP, DONALD J.",143952,180665,180665,143952,18357,R,1,538,232,306,R,True
530,2016,MARYLAND,MD,2621097,"CLINTON, HILLARY","TRUMP, DONALD J.",1677928,943169,1677928,943169,367380,D,10,538,232,306,R,False
531,2016,MASSACHUSETTS,MA,3086089,"CLINTON, HILLARY","TRUMP, DONALD J.",1995196,1090893,1995196,1090893,452152,D,11,538,232,306,R,False
532,2016,MICHIGAN,MI,4548382,"CLINTON, HILLARY","TRUMP, DONALD J.",2268839,2279543,2279543,2268839,5353,R,16,538,232,306,R,True
533,2016,MINNESOTA,MN,2690654,"CLINTON, HILLARY","TRUMP, DONALD J.",1367705,1322949,1367705,1322949,22379,D,10,538,232,306,R,False
534,2016,MISSISSIPPI,MS,1185845,"CLINTON, HILLARY","TRUMP, DONALD J.",485131,700714,700714,485131,107792,R,6,538,232,306,R,True
535,2016,MISSOURI,MO,2665579,"CLINTON, HILLARY","TRUMP, DONALD J.",1071068,1594511,1594511,1071068,261722,R,10,538,232,306,R,True
536,2016,MONTANA,MT,456949,"CLINTON, HILLARY","TRUMP, DONALD J.",177709,279240,279240,177709,50766,R,3,538,232,306,R,True
537,2016,NEBRASKA,NE,780455,"CLINTON, HILLARY","TRUMP, DONALD J.",284494,495961,495961,284494,105734,R,5,538,232,306,R,True
538,2016,NEVADA,NV,1051318,"CLINTON, HILLARY","TRUMP, DONALD J.",539260,512058,539260,512058,13602,D,6,538,232,306,R,False
539,2016,NEW HAMPSHIRE,NH,694316,"CLINTON, HILLARY","TRUMP, DONALD J.",348526,345790,348526,345790,1369,D,4,538,232,306,R,False
540,2016,NEW JERSEY,NJ,3750211,"CLINTON, HILLARY","TRUMP, DONALD J.",2148278,1601933,2148278,1601933,273173,D,14,538,232,306,R,False
541,2016,NEW MEXICO,NM,704901,"CLINTON, HILLARY","TRUMP, DONALD J.",385234,319667,385234,319667,32784,D,5,538,232,306,R,False
542,2016,NEW YORK,NY,6906931,"CLINTON, HILLARY","TRUMP, DONALD J.",4379789,2527142,4379789,2527142,926324,D,29,538,232,306,R,False
543,2016,NORTH CAROLINA,NC,4551947,"CLINTON, HILLARY","TRUMP, DONALD J.",2189316,2362631,2362631,2189316,86658,R,15,538,232,306,R,True
544,2016,NORTH DAKOTA,ND,310552,"CLINTON, HILLARY","TRUMP, DONALD J.",93758,216794,216794,93758,61519,R,3,538,232,306,R,True
545,2016,OHIO,OH,5235169,"CLINTON, HILLARY","TRUMP, DONALD J.",2394164,2841005,2841005,2394164,223421,R,18,538,232,306,R,True
546,2016,OKLAHOMA,OK,1369511,"CLINTON, HILLARY","TRUMP, DONALD J.",420375,949136,949136,420375,264381,R,7,538,232,306,R,True
547,2016,OREGON,OR,1784509,"CLINTON, HILLARY","TRUMP, DONALD J.",1002106,782403,1002106,782403,109852,D,7,538,232,306,R,False
548,2016,PENNSYLVANIA,PA,5897174,"CLINTON, HILLARY","TRUMP, DONALD J.",2926441,2970733,2970733,2926441,22147,R,20,538,232,306,R,True
549,2016,RHODE ISLAND,RI,433068,"CLINTON, HILLARY","TRUMP, DONALD J.",252525,180543,252525,180543,35992,D,4,538,232,306,R,False
550,2016,SOUTH CAROLINA,SC,2010762,"CLINTON, HILLARY","TRUMP, DONALD J.",855373,1155389,1155389,855373,150009,R,9,538,232,306,R,True
551,2016,SOUTH DAKOTA,SD,345179,"CLINTON, HILLARY","TRUMP, DONALD J.",117458,227721,227721,117458,55132,R,3,538,232,306,R,True
552,2016,TENNESSEE,TN,2393620,"CLINTON, HILLARY","TRUMP, DONALD J.",870695,1522925,1522925,870695,326116,R,11,538,232,306,R,True
553,2016,TEXAS,TX,8562915,"CLINTON, HILLARY","TRUMP, DONALD J.",3877868,4685047,4685047,3877868,403590,R,38,538,232,306,R,True
554,2016,UTAH,UT,825885,"CLINTON, HILLARY","TRUMP, DONALD J.",310674,515211,515211,310674,102269,R,6,538,232,306,R,True
555,2016,VERMONT,VT,273942,"CLINTON, HILLARY","TRUMP, DONALD J.",178573,95369,178573,95369,41603,D,3,538,232,306,R,False
556,2016,VIRGINIA,VA,3750916,"CLINTON, HILLARY","TRUMP, DONALD J.",1981473,1769443,1981473,1769443,106016,D,13,538,232,306,R,False
557,2016,WASHINGTON,WA,2964465,"CLINTON, HILLARY","TRUMP, DONALD J.",1742718,1221747,1742718,1221747,260486,D,12,538,232,306,R,False
558,2016,WEST VIRGINIA,WV,678165,"CLINTON, HILLARY","TRUMP, DONALD J.",188794,489371,489371,188794,150289,R,5,538,232,306,R,True
559,2016,WISCONSIN,WI,2787820,"CLINTON, HILLARY","TRUMP, DONALD J.",1382536,1405284,1405284,1382536,11375,R,10,538,232,306,R,True
560,2016,WYOMING,WY,230392,"CLINTON, HILLARY","TRUMP, DONALD J.",55973,174419,174419,55973,59224,R,3,538,232,306,R,True
561,2020,ALABAMA,AL,2290794,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",849624,1441170,1441170,849624,295774,R,9,538,306,232,D,False
562,2020,ALASKA,AK,343729,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",153778,189951,189951,153778,18087,R,3,538,306,232,D,False
563,2020,ARIZONA,AZ,3333829,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1672143,1661686,1672143,1661686,5229,D,11,538,306,232,D,True
564,2020,ARKANSAS,AR,1184579,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",423932,760647,760647,423932,168358,R,6,538,306,232,D,False
565,2020,CALIFORNIA,CA,17116679,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",11110250,6006429,11110250,6006429,2551911,D,55,538,306,232,D,True
566,2020,COLORADO,CO,3168959,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1804352,1364607,1804352,1364607,219873,D,9,538,306,232,D,True
567,2020,CONNECTICUT,CT,1795548,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1080831,714717,1080831,714717,183058,D,7,538,306,232,D,True
568,2020,DELAWARE,DE,496871,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",296268,200603,296268,200603,47833,D,3,538,306,232,D,True
569,2020,D.C.,DC,335909,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",317323,18586,317323,18586,149369,D,3,538,306,232,D,True
570,2020,FLORIDA,FL,10965776,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5297045,5668731,5668731,5297045,185844,R,29,538,306,232,D,False
571,2020,GEORGIA,GA,4935487,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2473633,2461854,2473633,2461854,5890,D,16,538,306,232,D,True
572,2020,HAWAII,HI,562994,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",366130,196864,366130,196864,84634,D,4,538,306,232,D,True
573,2020,IDAHO,ID,841140,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",287021,554119,554119,287021,133550,R,4,538,306,232,D,False
574,2020,ILLINOIS,IL,5918806,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",3471915,2446891,3471915,2446891,512513,D,20,538,306,232,D,True
575,2020,INDIANA,IN,2971935,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1242416,1729519,1729519,1242416,243552,R,11,538,306,232,D,False
576,2020,IOWA,IA,1656733,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",759061,897672,897672,759061,69306,R,6,538,306,232,D,False
577,2020,KANSAS,KS,1341729,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",570323,771406,771406,570323,100542,R,6,538,306,232,D,False
578,2020,KENTUCKY,KY,2099120,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",772474,1326646,1326646,772474,277087,R,8,538,306,232,D,False
579,2020,LOUISIANA,LA,2111810,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",856034,1255776,1255776,856034,199872,R,8,538,306,232,D,False
580,2020,MAINE,ME,431856,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",267890,163966,267890,163966,51963,D,3,538,306,232,D,True
580,2020,ME-02,ME-02,363953,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",167182,196771,196771,167182,14795,R,1,538,306,232,D,False
581,2020,MARYLAND,MD,2961437,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1985023,976414,1985023,976414,504305,D,10,538,306,232,D,True
582,2020,MASSACHUSETTS,MA,3549404,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2382202,1167202,2382202,1167202,607501,D,11,538,306,232,D,True
583,2020,MICHIGAN,MI,5453892,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2804040,2649852,2804040,2649852,77095,D,16,538,306,232,D,True
584,2020,MINNESOTA,MN,3201142,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1717077,1484065,1717077,1484065,116507,D,10,538,306,232,D,True
585,2020,MISSISSIPPI,MS,1296162,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",539398,756764,756764,539398,108684,R,6,538,306,232,D,False
586,2020,MISSOURI,MO,2971750,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1253014,1718736,1718736,1253014,232862,R,10,538,306,232,D,False
587,2020,MONTANA,MT,588388,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",244786,343602,343602,244786,49409,R,3,538,306,232,D,False
588,2020,NEBRASKA,NE,610032,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",203066,406966,406966,203066,101951,R,4,538,306,232,D,False
588,2020,NE-02,NE-02,321397,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",171517,149880,171517,149880,10819,D,1,538,306,232,D,True
589,2020,NEVADA,NV,1373376,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",703486,669890,703486,669890,16799,D,6,538,306,232,D,True
590,2020,NEW HAMPSHIRE,NH,790575,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",424921,365654,424921,365654,29634,D,4,538,306,232,D,True
591,2020,NEW JERSEY,NJ,4491609,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2608335,1883274,2608335,1883274,362531,D,14,538,306,232,D,True
592,2020,NEW MEXICO,NM,903508,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",501614,401894,501614,401894,49861,D,5,538,306,232,D,True
593,2020,NEW YORK,NY,8475783,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5230985,3244798,5230985,3244798,993094,D,29,538,306,232,D,True
594,2020,NORTH CAROLINA,NC,5443065,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2684292,2758773,2758773,2684292,37241,R,15,538,306,232,D,False
595,2020,NORTH DAKOTA,ND,350497,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",114902,235595,235595,114902,60347,R,3,538,306,232,D,False
596,2020,OHIO,OH,5833999,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2679165,3154834,3154834,2679165,237835,R,18,538,306,232,D,False
597,2020,OKLAHOMA,OK,1524170,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",503890,1020280,1020280,503890,258196,R,7,538,306,232,D,False
598,2020,OREGON,OR,2298831,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1340383,958448,1340383,958448,190968,D,7,538,306,232,D,True
599,2020,PENNSYLVANIA,PA,6835903,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",3458229,3377674,3458229,3377674,40278,D,20,538,306,232,D,True
600,2020,RHODE ISLAND,RI,507408,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",307486,199922,307486,199922,53783,D,4,538,306,232,D,True
601,2020,SOUTH CAROLINA,SC,2476644,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1091541,1385103,1385103,1091541,146782,R,9,538,306,232,D,False
602,2020,SOUTH DAKOTA,SD,411514,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",150471,261043,261043,150471,55287,R,3,538,306,232,D,False
603,2020,TENNESSEE,TN,2996186,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1143711,1852475,1852475,1143711,354383,R,11,538,306,232,D,False
604,2020,TEXAS,TX,11149473,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5259126,5890347,5890347,5259126,315611,R,38,538,306,232,D,False
605,2020,UTAH,UT,1425422,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",560282,865140,865140,560282,152430,R,6,538,306,232,D,False
606,2020,VERMONT,VT,355524,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",242820,112704,242820,112704,65059,D,3,538,306,232,D,True
607,2020,VIRGINIA,VA,4375998,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2413568,1962430,2413568,1962430,225570,D,13,538,306,232,D,True
608,2020,WASHINGTON,WA,3954263,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2369612,1584651,2369612,1584651,392481,D,12,538,306,232,D,True
609,2020,WEST VIRGINIA,WV,781366,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",235984,545382,545382,235984,154700,R,5,538,306,232,D,False
610,2020,WISCONSIN,WI,3241050,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1630866,1610184,1630866,1610184,10342,D,10,538,306,232,D,True
611,2020,WYOMING,WY,267050,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",73491,193559,193559,73491,60035,R,3,538,306,232,D,False
561,2024,ALABAMA,AL,2227095,"HARRIS, KAMALA D.","TRUMP, DONALD J.",769391,1457704,1457704,769391,344157,R,9,538,226,312,R,True
562,2024,ALASKA,AK,324016,"HARRIS, KAMALA D.","TRUMP, DONALD J.",139812,184204,184204,139812,22197,R,3,538,226,312,R,True
563,2024,ARIZONA,AZ,3353102,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1582860,1770242,1770242,1582860,93692,R,11,538,226,312,R,True
564,2024,ARKANSAS,AR,1156146,"HARRIS, KAMALA D.","TRUMP, DONALD J.",396905,759241,759241,396905,181169,R,6,538,226,312,R,True
565,2024,CALIFORNIA,CA,15172623,"HARRIS, KAMALA D.","TRUMP, DONALD J.",9183800,5988823,9183800,5988823,1597489,D,54,538,226,312,R,False
566,2024,COLORADO,CO,3104681,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1727603,1377078,1727603,1377078,175263,D,10,538,226,312,R,False
567,2024,CONNECTICUT,CT,1733966,"HARRIS, KAMALA D.","TRUMP, DONALD J.",994494,739472,994494,739472,127512,D,7,538,226,312,R,False
568,2024,DELAWARE,DE,504109,"HARRIS, KAMALA D.","TRUMP, DONALD J.",289758,214351,289758,214351,37704,D,3,538,226,312,R,False
569,2024,D.C.,DC,310118,"HARRIS, KAMALA D.","TRUMP, DONALD J.",289244,20874,289244,20874,134186,D,3,538,226,312,R,False
570,2024,FLORIDA,FL,10793163,"HARRIS, KAMALA D.","TRUMP, DONALD J.",4683038,6110125,6110125,4683038,713544,R,30,538,226,312,R,True
571,2024,GEORGIA,GA,5211134,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2548017,2663117,2663117,2548017,57551,R,16,538,226,312,R,True
572,2024,HAWAII,HI,505553,"HARRIS, KAMALA D.","TRUMP, DONALD J.",312384,193169,312384,193169,59608,D,4,538,226,312,R,False
573,2024,IDAHO,ID,880100,"HARRIS, KAMALA D.","TRUMP, DONALD J.",274956,605144,605144,274956,165095,R,4,538,226,312,R,True
574,2024,ILLINOIS,IL,5500718,"HARRIS, KAMALA D.","TRUMP, DONALD J.",3056201,2444517,3056201,2444517,305843,D,19,538,226,312,R,False
575,2024,INDIANA,IN,2891281,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1163657,1727624,1727624,1163657,281984,R,11,538,226,312,R,True
576,2024,IOWA,IA,1634290,"HARRIS, KAMALA D.","TRUMP, DONALD J.",706556,927734,927734,706556,110590,R,6,538,226,312,R,True
577,2024,KANSAS,KS,1273453,"HARRIS, KAMALA D.","TRUMP, DONALD J.",531989,741464,741464,531989,104738,R,6,538,226,312,R,True
578,2024,KENTUCKY,KY,2039568,"HARRIS, KAMALA D.","TRUMP, DONALD J.",701407,1338161,1338161,701407,318378,R,8,538,226,312,R,True
579,2024,LOUISIANA,LA,1975375,"HARRIS, KAMALA D.","TRUMP, DONALD J.",766870,1208505,1208505,766870,220818,R,8,538,226,312,R,True
580,2024,MAINE,ME,421892,"HARRIS, KAMALA D.","TRUMP, DONALD J.",256570,165322,256570,165322,45625,D,3,538,226,312,R,False
580,2024,ME-02,ME-02,383875,"HARRIS, KAMALA D.","TRUMP, DONALD J.",174225,209650,209650,174225,17713,R,1,538,226,312,R,True
581,2024,MARYLAND,MD,2887467,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1860918,1026549,1860918,1026549,417185,D,10,538,226,312,R,False
582,2024,MASSACHUSETTS,MA,3307532,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2072571,1234961,2072571,1234961,418806,D,11,538,226,312,R,False
583,2024,MICHIGAN,MI,5553169,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2736533,2816636,2816636,2736533,40052,R,15,538,226,312,R,True
584,2024,MINNESOTA,MN,3176011,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1656979,1519032,1656979,1519032,68974,D,10,538,226,312,R,False
585,2024,MISSISSIPPI,MS,1211662,"HARRIS, KAMALA D.","TRUMP, DONALD J.",465357,746305,746305,465357,140475,R,6,538,226,312,R,True
586,2024,MISSOURI,MO,2929870,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1190823,1739047,1739047,1190823,274113,R,10,538,226,312,R,True
587,2024,MONTANA,MT,583857,"HARRIS, KAMALA D.","TRUMP, DONALD J.",231856,352001,352001,231856,60073,R,4,538,226,312,R,True
588,2024,NEBRASKA,NE,608770,"HARRIS, KAMALA D.","TRUMP, DONALD J.",199002,409768,409768,199002,105384,R,4,538,226,312,R,True
588,2024,NE-02,NE-02,311919,"HARRIS, KAMALA D.","TRUMP, DONALD J.",163298,148621,163298,148621,7339,D,1,538,226,312,R,False
589,2024,NEVADA,NV,1456402,"HARRIS, KAMALA D.","TRUMP, DONALD J.",705197,751205,751205,705197,23005,R,6,538,226,312,R,True
590,2024,NEW HAMPSHIRE,NH,814027,"HARRIS, KAMALA D.","TRUMP, DONALD J.",418496,395531,418496,395531,11483,D,4,538,226,312,R,False
591,2024,NEW JERSEY,NJ,4184649,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2218078,1966571,2218078,1966571,125754,D,14,538,226,312,R,False
592,2024,NEW MEXICO,NM,902054,"HARRIS, KAMALA D.","TRUMP, DONALD J.",478727,423327,478727,423327,27701,D,5,538,226,312,R,False
593,2024,NEW YORK,NY,7882893,"HARRIS, KAMALA D.","TRUMP, DONALD J.",4404111,3478782,4404111,3478782,462665,D,28,538,226,312,R,False
594,2024,NORTH CAROLINA,NC,5613808,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2715380,2898428,2898428,2715380,91525,R,16,538,226,312,R,True
595,2024,NORTH DAKOTA,ND,358832,"HARRIS, KAMALA D.","TRUMP, DONALD J.",112327,246505,246505,112327,67090,R,3,538,226,312,R,True
596,2024,OHIO,OH,5592582,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2476003,3116579,3116579,2476003,320289,R,17,538,226,312,R,True
597,2024,OKLAHOMA,OK,1535812,"HARRIS, KAMALA D.","TRUMP, DONALD J.",499599,1036213,1036213,499599,268308,R,7,538,226,312,R,True
598,2024,OREGON,OR,2136567,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1226991,909576,1226991,909576,158708,D,8,538,226,312,R,False
599,2024,PENNSYLVANIA,PA,6963593,"HARRIS, KAMALA D.","TRUMP, DONALD J.",3421088,3542505,3542505,3421088,60709,R,19,538,226,312,R,True
600,2024,RHODE ISLAND,RI,499562,"HARRIS, KAMALA D.","TRUMP, DONALD J.",285156,214406,285156,214406,35376,D,4,538,226,312,R,False
601,2024,SOUTH CAROLINA,SC,2512199,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1028452,1483747,1483747,1028452,227648,R,9,538,226,312,R,True
602,2024,SOUTH DAKOTA,SD,418940,"HARRIS, KAMALA D.","TRUMP, DONALD J.",146859,272081,272081,146859,62612,R,3,538,226,312,R,True
603,2024,TENNESSEE,TN,3019538,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1055039,1964499,1964499,1055039,454731,R,11,538,226,312,R,True
604,2024,TEXAS,TX,11181850,"HARRIS, KAMALA D.","TRUMP, DONALD J.",4806474,6375376,6375376,4806474,784452,R,40,538,226,312,R,True
605,2024,UTAH,UT,1446359,"HARRIS, KAMALA D.","TRUMP, DONALD J.",562560,883799,883799,562560,160620,R,6,538,226,312,R,True
606,2024,VERMONT,VT,361630,"HARRIS, KAMALA D.","TRUMP, DONALD J.",242235,119395,242235,119395,61421,D,3,538,226,312,R,False
607,2024,VIRGINIA,VA,4410428,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2335367,2075061,2335367,2075061,130154,D,13,538,226,312,R,False
608,2024,WASHINGTON,WA,3767936,"HARRIS, KAMALA D.","TRUMP, DONALD J.",2241465,1526471,2241465,1526471,357498,D,12,538,226,312,R,False
609,2024,WEST VIRGINIA,WV,747865,"HARRIS, KAMALA D.","TRUMP, DONALD J.",214309,533556,533556,214309,159624,R,4,538,226,312,R,True
610,2024,WISCONSIN,WI,3365855,"HARRIS, KAMALA D.","TRUMP, DONALD J.",1668229,1697626,1697626,1668229,14699,R,10,538,226,312,R,True
611,2024,WYOMING,WY,262160,"HARRIS, KAMALA D.","TRUMP, DONALD J.",69527,192633,192633,69527,61554,R,3,538,226,312,R,True
